Page,Impressions,Clicks,CTR,Avg. position
http://propertymap.info/project/Tulip-Petals-Sector-89-Gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Prestige-Glenwood-Old-Madras-Road-Bangalore,<10,<10,-,10
http://propertymap.info/project/lotus-panache-island-noida-expressway-noida,<10,<10,-,82
http://propertymap.info/project/Purva-Seasons-C.V.-Raman-Nagar-Bangalore,<10,<10,-,29
http://propertymap.info/builder/BPTP-Limited,<10,<10,-,1.0
http://propertymap.info/project/Amrapali-Hanging-Gardens-Sector-107-Noida,<10,<10,-,3.7
http://propertymap.info/builder/aashiana-infracon-pvt-ltd,<10,<10,-,15
http://propertymap.info/project/Juhi-Greens-Vashi-Mumbai,<10,<10,-,6.5
http://propertymap.info/project/Executive-Floors-Mohali-Chandigarh,<10,<10,-,1.0
http://propertymap.info/project/Pacifica-Aurum-Villas-OMR-IT-Corridor-Chennai,<10,<10,-,1.0
http://propertymap.info/project/green-parc-phase-2-pataudi-road-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Nitesh-Cape-Cod-Outer-Ring-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/S&P-Living-Spaces-Mogappair-Chennai,<10,<10,-,7.3
http://propertymap.info/project/Townsville-Electronic-City-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Dosti-Vihar-Thane-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Galexy-Vega-Tech-Zone-Greater-Noida,<10,<10,-,1.0
http://propertymap.info/project/Imperia-Byron-Sector-62-Gurgaon,<10,<10,-,1.0
http://propertymap.info/builder/Shanghvi & Associates,<10,<10,-,1.0
http://propertymap.info/project/Active-Acres-E-M-Bye-Pass-Kolkata,<10,<10,-,41
http://propertymap.info/project/Zephyr-Bandra---Andheri-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Kasturi-Eon-Homes-Hinjewadi-Pune,<10,<10,-,7.6
http://propertymap.info/project/Sunmist-Bandra---Andheri-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Olympia-Noida-Expressway-Noida,<10,<10,-,28
http://propertymap.info/project/Brigade-Exotica-Old-Madras-Road-Bangalore,<10,<10,-,24
http://propertymap.info/project/43-Private-Drive-Hinjewadi-Pune,<10,<10,-,1.0
http://propertymap.info/project/Ekta-Tripolis-Goregaon-Mumbai,<10,<10,-,54
http://propertymap.info/builder/keltech-infrastructure-ltd,<10,<10,-,1.0
http://propertymap.info/project/kw-srishti-phase-2-rajnagar-extn-ghaziabad,<10,<10,-,13
http://propertymap.info/project/Klassic-Heights-Sector-129-Noida,<10,<10,-,11
http://propertymap.info/project/Shubhkamna-Plots-Yamuna-Expressway-Greater-Noida,<10,<10,-,1.0
http://propertymap.info/project/bankey-bihari-sharnam-rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Eta-Star-Karanai-OMR-IT-Corridor-Chennai,<10,<10,-,1.0
http://propertymap.info/project/kdp-grand-savana-rajnagar-extn-ghaziabad,<10,<10,-,30
http://propertymap.info/project/Salarpuria-Sattva-Melody-Mysore-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Prestige-Brooklyn-Heights-Banashankari-Bangalore,<10,<10,-,17
http://propertymap.info/project/Mantri-Premero-Sarjapura---ORR-Bangalore,<10,<10,-,23
http://propertymap.info/project/sampada-pataudi-road-gurgaon,<10,<10,-,12
http://propertymap.info/project/Sapphire-Gardens-Rajarhat-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Lakhani-La-Riveria-Panvel-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Akshar-Pebble-Bay--Pune,<10,<10,-,1.0
http://propertymap.info/project/hind-residency--nh-24-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Ideal-Villas-Rajarhat-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/devika-skypers-indirapuram-ghaziabad,<10,<10,-,31
http://propertymap.info/project/park-view-ananda-nh-8-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/balaji-azalea-serviced-apartme-vasundhara-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Pebble-Bay-Hebbal-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Tulip-White-Sector-69-Gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Marvel-Arco-Magarpatta-Road-Pune,<10,<10,-,1.0
http://propertymap.info/project/Eminente-Bandra---Andheri-I,<10,<10,-,1.0
http://propertymap.info/project/parsvnath-regalia--ghaziabad,<10,<10,-,17
http://propertymap.info/builder/Value-Infracon-India-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/builder/GSS Builder & Developers,<10,<10,-,1.0
http://propertymap.info/builder/VMC Developers & Realtors Pvt. Ltd,<10,<10,-,1.0
http://propertymap.info/builder/Yash Kirti Infracity Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/Unitech-Vista-Rajarhat-Kolkata,<10,<10,-,18
http://propertymap.info/project/Paramount-Pavalion-NH-24-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Pioneer-Araya-Golf-Course-Extn-Road-Gurgaon,<10,<10,-,14
http://propertymap.info/project/SG-Indigo-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/saviour-park-indirapuram-ghaziabad,<10,<10,-,33
http://propertymap.info/project/Sunteck-Signia-Orion-Airoli-Mumbai,<10,<10,-,10
http://propertymap.info/project/Bakeri-Swareet-Sardar-Patel-Ring-Road-Ahmedabad,<10,<10,-,23
http://propertymap.info/builder/Sthaayin Structures Construction & Development,<10,<10,-,1.0
http://propertymap.info/builder/VM Developers & Builders,<10,<10,-,1.0
http://propertymap.info/project/one-enclave-rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Caesars-Palace-Kanakpura-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/charms-crescent-service-apartm-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Goyal & Co,<10,<10,-,1.0
http://propertymap.info/project/magun-manor-sector-50-noida,<10,<10,-,1.0
http://propertymap.info/builder/cosmos-infra-engineering-india-ltd,<10,<10,-,1.0
http://propertymap.info/project/Tatvam-Villa-Sohna-Road-Gurgaon,<10,<10,-,12
http://propertymap.info/builder/Piedmont-Development-Company-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Marvel-Diva-Magarpatta-Road-Pune,<10,<10,-,1.0
http://propertymap.info/project/eldeco-sylvan-view-sector-93a-noida,<10,<10,-,1.0
http://propertymap.info/kml/DLF-the-Primus-NH-8-Gurgaon,<10,<10,-,1.0
http://propertymap.info/builder/Nitya-Infracon-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/data/pdf/knight-court-sector-128-noida.pdf,<10,<10,-,1.0
http://propertymap.info/project/Amit-Sereno-Baner-Wakad-Area-Pune,<10,<10,-,1.0
http://propertymap.info/project/Rajat-Windsor-Tollygunge-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Euphoria-NIBM-Kondwa-Pune,<10,<10,-,1.0
http://propertymap.info/project/Gaur-Celestial-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Swastik Group Builders&Developers,<10,<10,-,1.0
http://propertymap.info/project/anant-raj-estate-independent-floors-golf-course-extn-road-gurgaon,<10,<10,-,5.6
http://propertymap.info/project/Citigate-Saga-Springs-NH-24-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Prateek-Stylome-Noida-Expressway-Noida,<10,<10,-,1.0
http://propertymap.info/project/royal-greens-pataudi-road-gurgaon,<10,<10,-,22
http://propertymap.info/project/Earth-Towne-sector-1-Greater-Noida,<10,<10,-,31
http://propertymap.info/project/Kumar-Sublime-NIBM-Kondwa-Pune,<10,<10,-,1.0
http://propertymap.info/project/marbella-golf-course-extn-road-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Cascades-Rajarhat-Kolkata,<10,<10,-,1.0
http://propertymap.info/builder/AKH-Developer-Pvt-Ltd,<10,<10,-,13
http://propertymap.info/builder/Rudra-Buildwell-Projects-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/bptp-plots-southern-periphery-road-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Nahar-Amrit-Shakti-Chandivali-Mumbai,<10,<10,-,1.0
http://propertymap.info/builder/De Luxe Apartments & Buildings Co DABC,<10,<10,-,1.0
http://propertymap.info/project/Falco-World-Ambivli-Titwala-Road-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/SJR-Celestia-Sarjapura---ORR-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Realcraft-Ryne-Yamuna-Expressway-Greater-Noida,<10,<10,-,1.0
http://propertymap.info/project/Daya-M-K-Santara-Magan-Place-Phase-II-Banerghatta-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Ackruti-Vedant-Kurla---Chembur-Mumbai,<10,<10,-,1.0
http://propertymap.info/builder/spaze-towers-pvt-ltd,<10,<10,-,11
http://propertymap.info/project/Regent-Sonarpur-Garia-Kolkata,<10,<10,-,1.0
http://propertymap.info/data/pdf/Ekdant-Dronagiri-Vasundhara-Ghaziabad.pdf,<10,<10,-,1.0
http://propertymap.info/project/Godrej-Platinum-Hebbal-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/avalon-royal-park-bhiwadi-gurgaon,<10,<10,-,39
http://propertymap.info/project/Jalan-Neo-City-Wagholi-Pune,<10,<10,-,7.6
http://propertymap.info/project/shri-ram-heights-rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Parsvnath-Developers-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Konark-Orchid-Wagholi-Pune,<10,<10,-,7.1
http://propertymap.info/project/palm-terraces-select-golf-course-extn-road-gurgaon,<10,<10,-,19
http://propertymap.info/project/satya-homz-rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/cosmic-opulence--kausambi-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Galaxy-Sector-112-Noida,<10,<10,-,1.0
http://propertymap.info/project/ansals-elegance-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/shubhkamna-advert,<10,<10,-,1.0
http://propertymap.info/project/Unihomes-Mohali-Mohali-Chandigarh,<10,<10,-,5.0
http://propertymap.info/project/Logix-Empire-Estate-Greater-Noida,<10,<10,-,15
http://propertymap.info/project/Advaya-Kovur-Chennai,<10,<10,-,1.0
http://propertymap.info/project/sikka-karmic-greens-sector-79-noida,<10,<10,-,12
http://propertymap.info/builder/Shyam-Build-Well-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Life-Republic-Hinjewadi-Pune,<10,<10,-,35
http://propertymap.info/project/Earth-Studios-Tech-Zone-Greater-Noida,<10,<10,-,1.0
http://propertymap.info/project/Amit-Colori-Undri-Pune,<10,<10,-,8.3
http://propertymap.info/project/Prestige-Tech-Vista-Outer-Ring-Road-Bangalore,<10,<10,-,9.0
http://propertymap.info/builder/The-3C-Company,<10,<10,-,1.0
http://propertymap.info/project/Brick-Field-Shelters-Hosur-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Rohan-Jharoka-Whitefield-Bangalore,<10,<10,-,1.0
http://propertymap.info/builder/prateek-buildtech-india-pvt-ltd,<10,<10,-,10
http://propertymap.info/project/Pride-Springfields-Uttarahalli-Bangalore,<10,<10,-,19
http://propertymap.info/project/Park-Serene-Dwarka-Expressway-Gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Kolte-Patil-24K-Allura-NIBM-Kondwa-Pune,<10,<10,-,1.0
http://propertymap.info/builder/Sawhney-Builders-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Gardenia-Gitanjali-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/iidl-apartments-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/experion-windchants-dwarka-expressway-gurgaon,<10,<10,-,13
http://propertymap.info/builder/Icon Developers & Promoters,<10,<10,-,1.0
http://propertymap.info/project/Eastend-Athena-Noida-Extension-Noida,<10,<10,-,1.0
http://propertymap.info/builder/The Nest Builders & Promoters,<10,<10,-,1.0
http://propertymap.info/project/Bhagtani-Sapphire-Dahisar-&-Beyond-Mumbai,<10,<10,-,16
http://propertymap.info/project/apex-royal-castle-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/grande-noida-expressway-noida,<10,<10,-,24
http://propertymap.info/project/Sea-Queen-Excellency-Vashi---Panvel-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/emaar-palm-gardens-nh-8-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/gardeniagateway-sector-75-noida,<10,<10,-,11
http://propertymap.info/project/Sushant-Jeevan-Enclave-Gomti-Nagar-Lucknow,<10,<10,-,1.0
http://propertymap.info/project/Antriksh-Greens-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Ramprastha-Group,<10,<10,-,1.0
http://propertymap.info/builder/Exotica-Housing,<10,<10,-,1.0
http://propertymap.info/project/MAscot-Manorath-Sector-16-Greater-Noida,<10,<10,-,18
http://propertymap.info/project/Ozone-Phase-II-Thane-Mumbai,<10,<10,-,56
http://propertymap.info/project/Palm-Floors-Gomti-Nagar-Lucknow,<10,<10,-,1.0
http://propertymap.info/Data/Images_Society/1834_1.jpg,<10,<10,-,1.0
http://propertymap.info/builder/logix-group,<10,<10,-,120
http://propertymap.info/project/Prajay-Waterfront-Shamirpet-Hyderabad,<10,<10,-,22
http://propertymap.info/project/Himalaya-Residency-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Century-Istana-Devanahalli-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Kumar-Palmsprings-Undri-Pune,<10,<10,-,1.0
http://propertymap.info/builder/Vishal Enterprises  Builders & Developers,<10,<10,-,1.0
http://propertymap.info/builder/Radhe Infrastructure & Projects India Limited,<10,<10,-,1.0
http://propertymap.info/project/Uniworld-City-Mohali-Mohali-Chandigarh,<10,<10,-,1.0
http://propertymap.info/project/Gaurav-Valley-Dahisar-&-Beyond-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/platinum-noida-extension-noida,<10,<10,-,1.0
http://propertymap.info/project/Uniworld-Gardens-Sector-117-Noida,<10,<10,-,1.0
http://propertymap.info/builder/ajnara-india-ltd,<10,<10,-,1.0
http://propertymap.info/project/South-City-2-Sector-50-Gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Adhiraj-Cypress-Aqua-Vashi---Panvel-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/ASG-Nexus-Crossing-Republic-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/34-PAVILION-Sector-34-Noida,<10,<10,-,6.8
http://propertymap.info/project/Vaikuntam-GST-Road-Chennai,<10,<10,-,1.0
http://propertymap.info/builder/satwiinfra,<10,<10,-,1.0
http://propertymap.info/project/classic-homes-rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Veracious Builders & Developers,<10,<10,-,1.0
http://propertymap.info/project/East-Avenue-Wagholi-Pune,<10,<10,-,9.8
http://propertymap.info/project/Agarwal-Vrindavan-Township-Virar-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Kolte-Patil-I-Ven-Township-Hinjewadi-Pune,<10,<10,-,25
http://propertymap.info/project/The-Signature-Rajarhat-Kolkata,<10,<10,-,3.7
http://propertymap.info/project/Kolte-Patil-IVY-Botanica-Wagholi-Pune,<10,<10,-,1.0
http://propertymap.info/project/rajyan-apartments-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Gaur-Global-Village-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Crescent-Lake-Homes-Oragadam-Chennai,<10,<10,-,1.0
http://propertymap.info/project/Balaji-Azalea--Vasundhara-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Unihomes-FNG-Expressway-Noida,<10,<10,-,3.1
http://propertymap.info/project/Jalan-Aura-County-Kharadi-Pune,<10,<10,-,1.0
http://propertymap.info/PropertyLoan.aspx,<10,<10,-,1.0
http://propertymap.info/project/BPTP-Parklands-Pride-Sector-77-Faridabad,<10,<10,-,1.0
http://propertymap.info/builder/Anutej Group Promoters & Developers,<10,<10,-,1.0
http://propertymap.info/builder/Sri Sai Mourya Estates & Projects Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/sikka-kaamna-greens-noida-expressway-noida,<10,<10,-,5.5
http://propertymap.info/builder/S & S Constructions,<10,<10,-,1.0
http://propertymap.info/project/spacio-park-serene-dwarka-expressway-gurgaon,<10,<10,-,1.0
http://propertymap.info/builder/Maia-Developers-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/nimbus-hyde-park-sector-50-noida,<10,<10,-,25
http://propertymap.info/project/Antriksh-Heights-Dwarka-Expressway-Gurgaon,<10,<10,-,28
http://propertymap.info/project/Eden-Court-Rajarhat-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/gda-housing-flats-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Arihant-Frangipani-OMR-IT-Corridor-Chennai,<10,<10,-,20
http://propertymap.info/builder/v3s-infratech,<10,<10,-,1.0
http://propertymap.info/project/Mantri-Glades-Sarjapura---ORR-Bangalore,<10,<10,-,31
http://propertymap.info/Data/Images_Society/930_1.jpg,<10,<10,-,1.0
http://propertymap.info/project/aprameya-residency--rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/kml/V3S-Indralok-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/DLF-Valley-Panchkula-Chandigarh,<10,<10,-,1.0
http://propertymap.info/project/Urban-Balance-Hadapsar-Pune,<10,<10,-,1.0
http://propertymap.info/MapCanvas.aspx?SocietyName=Mahagun%20Mansion,<10,<10,-,1.0
http://propertymap.info/project/spire-south-sohna-road-gurgaon,<10,<10,-,17
http://propertymap.info/project/CASA-Univis-Thane-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Ajnara-Panorama-Yamuna-Expressway,<10,<10,-,13
http://propertymap.info/project/Vijay-Annex-3-Thane-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Exquisite-Sector-71-Gurgaon,<10,<10,-,1.0
http://propertymap.info/builder/rudra-buildwell-projects-pvt-ltd,<10,<10,-,1.0
http://propertymap.info/project/Omkar-Meridia-Kurla---Chembur-Mumbai,<10,<10,-,28
http://propertymap.info/project/Mega-Good-Morning-Panvel-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Marvel-Zephyr-Kharadi-Pune,<10,<10,-,29
http://propertymap.info/builder/Shakthi Builders & Developers,<10,<10,-,1.0
http://propertymap.info/builder/Uninav-Developers-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Floraville-Noida-Expressway-Noida,<10,<10,-,1.0
http://propertymap.info/builder/Milan-Infrastructure-and-Developers-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Albaria-Noida-Extension-Greater-Noida,<10,<10,-,1.0
http://propertymap.info/project/Royale-Gardens-Yelahanka-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Nitesh-Logos-MG-Road-Bangalore,<10,<10,-,2.8
http://propertymap.info/project/spaze-privy-at4-new-gurgaon-gurgaon,<10,<10,-,14
http://propertymap.info/builder/javin-construction-pvt-ltd,<10,<10,-,1.0
http://propertymap.info/project/Smart-City-Noida-Extension-Noida,<10,<10,-,1.0
http://propertymap.info/project/Akshata-Manapakkam-Chennai,<10,<10,-,1.0
http://propertymap.info/Data/Images_LayoutPlan/903.jpg,<10,<10,-,1.0
http://propertymap.info/project/Himalaya-Tower-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Hoysala-Samruddhi-Hebbal-Road-Bangalore,<10,<10,-,13
http://propertymap.info/project/Ela-Hadapsar-Pune,<10,<10,-,1.0
http://propertymap.info/project/lotus-boulevard-espacia-noida-expressway-noida,<10,<10,-,31
http://propertymap.info/project/Sapphire-Park-Baner-Wakad-Area-Pune,<10,<10,-,1.0
http://propertymap.info/project/Niralas-Eden-Park-I-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Unitech-New-Launch-Golf-Course-Road-Gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Silent-Valley-GST-Road-Chennai,<10,<10,-,1.0
http://propertymap.info/builder/RMS-Group,<10,<10,-,1.0
http://propertymap.info/builder/Puri-Constructions--Private-Limited,<10,<10,-,1.0
http://propertymap.info/project/Chrrysalis-Viman-Nagar-Pune,<10,<10,-,1.0
http://propertymap.info/project/emaar-imperial-gardens-sector-102-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Aashiyana-Enclave-NH-24-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Golf-Country--Yamuna-Expressway,<10,<10,-,1.0
http://propertymap.info/project/merion-residency-i--crossing-republic-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/jaipuria-sunrise-greens-indirapuram-ghaziabad,<10,<10,-,5.0
http://propertymap.info/project/raison-armor-homes-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Wave-City-Express-Way-Noida,<10,<10,-,100
http://propertymap.info/project/Armor-Homes-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/27-Park-Avenue-HSR-Layout-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/satya-ville-de-indirapuram-ghaziabad,<10,<10,-,43
http://propertymap.info/project/Jabakusum-Tollygunge-Kolkata,<10,<10,-,43
http://propertymap.info/project/shri-sumati-enclave-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Osian-Chlorophyll-Porur-Chennai,<10,<10,-,21
http://propertymap.info/project/uninav-heights-indirapuram-ghaziabad,<10,<10,-,27
http://propertymap.info/project/-Ajnara-Panorama--Yamuna-Expressway,<10,<10,-,1.0
http://propertymap.info/project/Dheeraj-Jade-Residences-Wagholi-Pune,<10,<10,-,1.0
http://propertymap.info/project/ND-Developers-New-Launch-Sarjapura---ORR-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Lotus-City-Noida-Expressway-Noida,<10,<10,-,120
http://propertymap.info/project/The-Gateway-Kona-Expressway-Kolkata,<10,<10,-,1.0
http://propertymap.info/kml/MRJKG-Palm-Resort-Rajnagar-Extn-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/villa-anandam-indirapuram-ghaziabad,<10,<10,-,16
http://propertymap.info/project/Imperial-Heights-Bandra---Andheri-Mumbai,<10,<10,-,59
http://propertymap.info/builder/KSN-Group,<10,<10,-,1.0
http://propertymap.info/project/Interface-Heights-D-Malad-West-Mumbai,<10,<10,-,24
http://propertymap.info/Data/Images_ApartmentType/5449.jpg,<10,<10,-,1.0
http://propertymap.info/project/galaxy-sector-112-noida,<10,<10,-,2.3
http://propertymap.info/builder/RSR Housing & Construction Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/libra-heights-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Vyankatesh Builders & Developers,<10,<10,-,1.0
http://propertymap.info/project/Pinewood-Villa-Gomti-Nagar-Lucknow,<10,<10,-,24
http://propertymap.info/project/RNA-Address-Bandra---Andheri-Mumbai,<10,<10,-,1.0
http://propertymap.info/data/pdf/kumar-golf-vista--crossing-republic-ghaziabad.pdf,<10,<10,-,1.0
http://propertymap.info/project/Bhagtani-Serenity-Powai-Mumbai,<10,<10,-,25
http://propertymap.info/project/gulsan-vivante-sector-137-noida,<10,<10,-,1.0
http://propertymap.info/project/Rohan-Jharoka-Phase-2-Airport-Road-(Old)-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Kul-Utsav-NIBM-Kondwa-Pune,<10,<10,-,1.0
http://propertymap.info/project/Gulmohar-Residency-Indirapuram-Ghaziabad,<10,<10,-,24
http://propertymap.info/builder/Nandi Builders & Developers,<10,<10,-,1.0
http://propertymap.info/builder/Today-Homes-And-Infrastructure-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/kml/Spaze-Privy-AT4-New-Gurgaon-Gurgaon,<10,<10,-,1.0
http://propertymap.info/builder/Omkar Realtors & Developers Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/Gardenia-Square-II--Crossing-Republic-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Arkade-Art-Mira-Road-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Adani-Shantigram-Meadows-Dudeshwar-Road-Ahmedabad,<10,<10,-,57
http://propertymap.info/builder/Unnati-Fortune-group,<10,<10,-,1.0
http://propertymap.info/project/Astonia-Classic-Undri-Pune,<10,<10,-,7.0
http://propertymap.info/property-price-trend-graph/sector_108-noida,<10,<10,-,1.0
http://propertymap.info/project/The-Golden-Gate-Noida-Expressway-Noida,<10,<10,-,1.0
http://propertymap.info/project/Moon-Court-Pari-Chowk-Greater-Noida,<10,<10,-,1.0
http://propertymap.info/project/VIP-Floors-Sector-81-Faridabad,<10,<10,-,1.0
http://propertymap.info/project/Raheja-Viva-Bhugaon-Pune,<10,<10,-,1.0
http://propertymap.info/project/Jaipuria-Sunrise-Greens-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Elementa-Baner-Wakad-Area-Pune,<10,<10,-,17
http://propertymap.info/project/Ecnon-Kings-Court-Yamuna-Expressway,<10,<10,-,1.0
http://propertymap.info/project/Indiabulls-Golf-City-Khopoli-Mumbai,<10,<10,-,26
http://propertymap.info/project/Victory-Habitat-Centre-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Dream-Arcadia-Garia-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Parinee-Essence-Kandivali-West-Mumbai,<10,<10,-,10
http://propertymap.info/project/hindon-greens-rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Gargi Builders & Developers,<10,<10,-,1.0
http://propertymap.info/project/wave-city-plots-nh-24-ghaziabad,<10,<10,-,4.1
http://propertymap.info/Data/Images_Society/548_3.jpg,<10,<10,-,1.0
http://propertymap.info/project/Marvel-Selva-Ridge-Estate-Bavdhan-Pune,<10,<10,-,1.0
http://propertymap.info/project/spire-greens-dwarka-expressway-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Elita-Garden-Vista-Rajarhat-Kolkata,<10,<10,-,1.0
http://propertymap.info/builder/Srivarie Foundations & Builder,<10,<10,-,1.0
http://propertymap.info/project/Maia-Marvel--Rajnagar-Extn-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Sri Sai Constructions Builders & Constructions,<10,<10,-,1.0
http://propertymap.info/data/pdf/green-parc-phase-2-pataudi-road-gurgaon.pdf,<10,<10,-,1.0
http://propertymap.info/data/pdf/supertech-eco-village-2-noida-extension-noida.pdf,<10,<10,-,1.0
http://propertymap.info/project/Azven-Breathe-Sarjapura---ORR-Bangalore,<10,<10,-,22
http://propertymap.info/builder/Piyush-Group,<10,<10,-,1.0
http://propertymap.info/builder/adani-group,<10,<10,-,140
http://propertymap.info/project/platinum-321--rajnagar-extn-ghaziabad,<10,<10,-,14
http://propertymap.info/builder/Proview-Group,<10,<10,-,1.0
http://propertymap.info/project/SG-Impressions-Plus-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Confident-LEO-Sarjapura---ORR-II,<10,<10,-,31
http://propertymap.info/project/Prestige-New-Project-Yelahanka-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/mantra-meadows-nh-24-ghaziabad,<10,<10,-,17
http://propertymap.info/builder/ansal-housing-and-construction-ltd,<10,<10,-,1.0
